osm_id,nom,type,operateur,ville,region_osm,longitude,latitude,categorie
7166621918,Centre Medical Sainte Victoire,clinic,NA,NA,NA,11.56234,3.9013,Centre/Clinique
7166624253,Cabinet Médico Sanitaire - La Voix Du Seigneur M'appelle,clinic,NA,NA,NA,11.5549,3.93059,Centre/Clinique
7166633934,OSM_7166633934,clinic,NA,NA,NA,11.55261,3.91885,Centre/Clinique
7166700178,Grâce Divine,clinic,NA,NA,NA,11.54874,3.89878,Centre/Clinique
7166736348,La Bienfaisance,clinic,NA,NA,NA,11.54416,3.89879,Centre/Clinique
7166739995,La Miséricorde,clinic,NA,NA,NA,11.54684,3.90256,Centre/Clinique
7166740373,La Miséricorde,clinic,NA,NA,NA,11.5372,3.90708,Centre/Clinique
7166741483,Djamtabo,clinic,NA,NA,NA,11.54019,3.8982,Centre/Clinique
7166742324,Le Bien Être De Ngousso,clinic,NA,NA,NA,11.54586,3.89934,Centre/Clinique
7166747876,Alliance Divine,clinic,NA,NA,NA,11.53643,3.89874,Centre/Clinique
7166749513,OSM_7166749513,clinic,NA,NA,NA,11.54689,3.90762,Centre/Clinique
7166751943,Centre De Santé La Roche,clinic,NA,NA,NA,11.54838,3.90897,Centre/Clinique
7166756459,Go For Humanity,clinic,NA,NA,NA,11.55028,3.91121,Centre/Clinique
7166767479,La Gaieté,clinic,NA,NA,NA,11.54644,3.91015,Centre/Clinique
7166782793,La Fraternité,clinic,NA,NA,NA,11.54305,3.91029,Centre/Clinique
7166787429,OSM_7166787429,clinic,NA,NA,NA,11.54604,3.91415,Centre/Clinique
7166788590,En Saïd,clinic,NA,NA,NA,11.54125,3.91638,Centre/Clinique
7166790480,Zogo Abena,clinic,NA,NA,NA,11.5423,3.91632,Centre/Clinique
7166793232,La Grâce Du Rédempteur,clinic,NA,NA,NA,11.54228,3.93054,Centre/Clinique
7166799775,"Cabinet De Soins Espoir,santé & Vie",clinic,NA,NA,NA,11.53968,3.9211,Centre/Clinique
7166803744,Shalom,clinic,NA,NA,NA,11.54389,3.92473,Centre/Clinique
7166804631,Holly Anna'health Center,clinic,NA,NA,NA,11.53891,3.91769,Centre/Clinique
7166805434,Tamoud,clinic,NA,NA,NA,11.54322,3.92162,Centre/Clinique
7166808715,Propharmacie,clinic,NA,NA,NA,11.54189,3.92007,Centre/Clinique
7166808979,Tamoude,clinic,NA,NA,NA,11.54285,3.92159,Centre/Clinique
7166810543,St Germaine,clinic,NA,NA,NA,11.54199,3.91969,Centre/Clinique
7166812917,Centre De Santé Don De Guérison,clinic,NA,NA,NA,11.54253,3.93037,Centre/Clinique
7166814055,Centee De Santé God's Will,clinic,NA,NA,NA,11.54071,3.92064,Centre/Clinique
7166815402,La Gloire,clinic,NA,NA,NA,11.55663,3.92885,Centre/Clinique
7166815918,Les Merveilles,clinic,NA,NA,NA,11.54233,3.92169,Centre/Clinique
7166818126,Samaritain,clinic,NA,NA,NA,11.54856,3.92421,Centre/Clinique
7171631844,abe,hospital,NA,NA,NA,11.5206,3.88244,Hopital
7179451285,Fondation médicale Mine et Da Sylva,clinic,NA,NA,NA,11.59519,3.84019,Centre/Clinique
7188576894,Hospital district de Massakory,hospital,NA,NA,NA,15.73232,12.99298,Hopital
7192779250,Pharmacie d'Oyom-Abang,pharmacy,NA,NA,NA,11.4754,3.87505,Pharmacie
7196264901,Centre de santé Birbarka,centre,NA,NA,NA,15.55967,12.68879,Centre/Clinique
7207653154,OSM_7207653154,pharmacy,NA,NA,NA,11.54479,3.8891,Pharmacie
7207669077,OSM_7207669077,pharmacy,NA,NA,NA,11.54625,3.90245,Pharmacie
7207678393,Capha Vet Sarl Pharmacie Vétérinaires,pharmacy,NA,NA,NA,11.53424,3.8864899999999998,Pharmacie
7207680779,La Sante,pharmacy,NA,NA,NA,11.53222,3.87246,Pharmacie
7207683699,Pharmacie Montesquieu (espace Conseils),pharmacy,NA,NA,NA,11.525,3.86254,Pharmacie
7207683786,Dr.iguedo's Goko,pharmacy,NA,NA,NA,11.53994,3.87228,Pharmacie
7207684672,Pharmacie Mvog Ada,pharmacy,NA,NA,NA,11.52773,3.86438,Pharmacie
7207684673,Pharmacie De L'arche,pharmacy,NA,NA,NA,11.52959,3.86634,Pharmacie
7207685052,Pharmacie Le Bon Berger,pharmacy,NA,NA,NA,11.53885,3.88132,Pharmacie
7207686738,Pharmacie De La Rosée,pharmacy,NA,NA,NA,11.55683,3.90023,Pharmacie
7207690222,Pharmacie de La Chapelle,pharmacy,NA,NA,NA,11.54972,3.89884,Pharmacie
7207698014,Pharmacie Le Cygne,pharmacy,NA,NA,NA,11.53038,3.86181,Pharmacie
7207698555,Complexe Miss Ngou,pharmacy,NA,NA,NA,11.5583,3.88789,Pharmacie
7207700174,Pharmacie De La Cité,pharmacy,NA,NA,NA,11.55179,3.8852,Pharmacie
7207701109,Médicament Vétérinaire,pharmacy,NA,NA,NA,11.52778,3.86892,Pharmacie
7207703602,Pharmacie du Lycée Bilingue,pharmacy,NA,NA,NA,11.54964,3.87859,Pharmacie
7207705090,Phamarcie Athera,pharmacy,NA,NA,NA,11.54749,3.88679,Pharmacie
7207711955,Pro-pharmacie,pharmacy,NA,NA,NA,11.56651,3.90716,Pharmacie
7207713949,Santé St Victor,pharmacy,NA,NA,NA,11.56168,3.9128,Pharmacie
7207718237,La Médecine Naturelle De Maman Nettoyage,pharmacy,NA,NA,NA,11.56052,3.92426,Pharmacie
7229936372,Centre de Santé Saint Raphaël,doctor,NA,Yaoundé VI,NA,11.47737,3.84298,Centre/Clinique
7229970680,centre de santé la providence,doctor,NA,Yaoundé VI,NA,11.47734,3.84293,Centre/Clinique
7229970934,"Cabinet de kinésiethérapie ""santé éspoir""",doctor,NA,Yaoundé VI,NA,11.47751,3.84303,Centre/Clinique
7230006182,cabinet medical la gloire,hospital,NA,Yaoundé VI,NA,11.47726,3.84292,Hopital
7230011827,centre de santé la patience,doctor,NA,NA,NA,11.47725,3.84284,Centre/Clinique
7230032188,Cabinet Médicale saint Chrétien plus,hospital,NA,Yaoundé VI,NA,11.47736,3.84289,Hopital
7230053894,"centre medical mere-enfants""ANACO""",hospital,NA,Yaoundé VI,NA,11.47731,3.8428,Hopital
7230058319,cabinet dentaire,hospital,NA,Yaoundé VI,NA,11.47725,3.84289,Hopital
7230072527,centre de chirurchie et génycologie,hospital,NA,Yaoundé VI,NA,11.47729,3.8429,Hopital
7230080168,centre medicale sainte Mathilde,hospital,NA,Yaoundé VI,NA,11.47732,3.84287,Hopital
7230091398,"Clinique ""DOH'S""DIAGNOSTIC",hospital,NA,Yaoundé VI,NA,11.47725,3.8428,Hopital
7255201885,Mallan Inna Maternity,clinic,NA,NA,NA,11.1772,10.30964,Centre/Clinique
7256317106,GSU old Clinic,clinic,NA,NA,NA,11.17467,10.30677,Centre/Clinique
7281741986,Centre hospitalier Caroline,clinic,NA,NA,NA,11.47863,3.8436,Centre/Clinique
7301626486,PHC Jekadafari,clinic,NA,NA,NA,11.16074,10.28585,Centre/Clinique
7301661486,Metro hospital,hospital,NA,NA,NA,11.14677,10.29843,Hopital
7326206586,Primary Health Care Kwadom,hospital,NA,NA,NA,11.28774,10.27664,Hopital
7330192556,Gongulong Camp IDP Camp,hospital,NA,NA,NA,13.18829,11.92334,Hopital
7331675885,IDi maternity Clinic,hospital,NA,NA,NA,11.18161,10.29305,Hopital
7337280083,Madinatu Camp IDP Camp,hospital,NA,NA,NA,13.18062,11.8773,Hopital
7340149572,Centre de santé intégré de Yemeyeme,clinic,Ministère de la santé publique,NA,NA,12.20716,3.63236,Centre/Clinique
7340161791,Centre de santé intégré de Akak,clinic,Ministère de la santé,NA,NA,12.18057,3.34455,Centre/Clinique
7340223830,Centre de santé intégré de Edjom,clinic,Ministère de la santé publique,NA,NA,11.96962,3.54,Centre/Clinique
7340336961,Centre de santé intégré d'Ekoudou,clinic,Ministère de la santé publique,NA,NA,12.13823,3.42331,Centre/Clinique
7340390931,Centre de santé intégré de Emvane Sso,clinic,Ministère de la santé publique,NA,NA,12.5813,3.67056,Centre/Clinique
7340406444,Centre médical autonome d'Endom,clinic,Ministère de la santé publique,NA,NA,12.10363,3.50532,Centre/Clinique
7340410718,Centre de santé intégré de Mengueme Si,clinic,Ministère de la santé publique,NA,NA,12.24342,4.0547,Centre/Clinique
7340425537,Centre de santé intégré de Djoudjoua,clinic,Ministère de la santé publique,NA,NA,12.01324,3.68775,Centre/Clinique
7340425788,Centre de santé intégré de Mengang,clinic,Ministère de la santé publique,NA,NA,12.05667,3.8913,Centre/Clinique
7340428930,Centre de santé de Mfouassi,clinic,NA,NA,NA,12.14673,3.89957,Centre/Clinique
7341036553,Centre de santé intégré de Zalom,clinic,Ministère de la santé publique,NA,NA,12.09232,3.60314,Centre/Clinique
7341063487,Sunnah Hospital,hospital,NA,NA,NA,11.18488,10.28606,Hopital
7345602887,DOMA HOSPITAL GOMBE,hospital,NA,NA,NA,11.18195,10.28829,Hopital
7345603085,SHONGO HEALTH CLINIC,clinic,NA,NA,NA,11.08031,10.28852,Centre/Clinique
7366823118,Yajiwa Camp Kusheri Refugee Site,hospital,NA,NA,NA,13.13061,11.78871,Hopital
7366908696,Mufa A,hospital,NA,NA,NA,13.13126,11.78775,Hopital
7379008027,Muna Da`Alti 2B Refugee Site,hospital,NA,NA,NA,13.25055,11.86736,Hopital
7379026143,Muna Mallam Kori Refugee Site,hospital,NA,NA,NA,13.25027,11.86598,Hopital
7379925077,Le Bon Samaritain Hospital مستشفى السامري الصالح,hospital,NA,انجمينا,NA,15.08454,12.08588,Hopital
7384158283,Muna Moforo Refugee Site,hospital,NA,NA,NA,13.24651,11.8669,Hopital
7387349585,Centre Médical du RASS,doctor,NA,NA,NA,9.9352,4.96669,Centre/Clinique
7411513947,Kessa Kura Refugee Site,hospital,NA,NA,NA,13.19296,11.91869,Hopital
7419562582,Hôpital de Farcha Zarafa,hospital,NA,NA,NA,14.95535,12.14008,Hopital
7433218785,test 1,clinic,NA,NA,NA,11.45403,3.81119,Centre/Clinique
7434570797,OSM_7434570797,hospital,NA,NA,NA,10.33519,13.09214,Hopital
7434570801,OSM_7434570801,hospital,NA,NA,NA,10.33349,13.0967,Hopital
7486233424,Hôpital Garnison مستشفى الحامية,hospital,NA,انجمينا,NA,15.0399,12.11138,Hopital
7537970054,Royal International,clinic,NA,انجمينا,NA,15.0637,12.12797,Centre/Clinique
7538035510,albasmate,pharmacy,NA,n'djamena,NA,15.08566,12.12876,Pharmacie
7561363785,Centre,doctors,NA,NA,NA,15.14402,12.4193,Centre/Clinique
7578175568,Harouny,pharmacy,NA,NA,NA,15.0853,12.1575,Pharmacie
7608739343,Hôpital de Guinebor II / مستشفى قيببور 2,hospital,NA,انجمينا,NA,15.0121,12.17084,Hopital
7611538194,فرماسي برنسيبال,pharmacy,NA,انجمينا,NA,15.03491,12.16132,Pharmacie
7636738133,OSM_7636738133,hospital,NA,NA,NA,10.57337,4.03056,Hopital
7667105785,Centre de Santé Intégré Catholique de Saint Martin d'Emana,yes,NA,NA,NA,11.34369,4.26643,Centre/Clinique
7670720085,Centre de Santé Intégré Catholique Saint Paul de Monabo,yes,NA,NA,NA,11.26855,4.22788,Centre/Clinique
7702696773,Lugge Health Post,hospital,NA,NA,Bauchi,10.34745,10.96172,Hopital
7710550074,Bikob Former hospital,hospital,Relic,NA,NA,10.42145,4.35093,Hopital
7711172543,Mingila Nursing Home,hospital,NA,NA,Bauchi,9.83075,10.89675,Hopital
7711383318,Wushi H Post,hospital,NA,NA,Bauchi,9.60752,10.73021,Hopital
7713315091,Pharmacie du Pont,pharmacy,NA,NA,NA,9.68281,4.07086,Pharmacie
7713399388,Cabinet Médical Chinois Accupunture-Massage,doctors,NA,NA,NA,9.67783,4.07309,Centre/Clinique
7713430785,Pharmacie de Bonambappe,pharmacy,NA,NA,NA,9.676,4.07388,Pharmacie
7715940652,Dumun Dispensary,hospital,NA,NA,Bauchi,9.90048,10.5022,Hopital
7747753748,صيدلية السلامة,pharmacy,الدكتور إبراهيم جان كلود,انجمينا,NA,15.05027,12.12826,Pharmacie
7762899743,صيدلية باقرمي,pharmacy,NA,انجمينا,NA,15.06268,12.11995,Pharmacie
7801588585,Hôpital Rosaire,hospital,NA,NA,NA,11.51441,3.51619,Hopital
7801588685,Pharmacie La Référence,pharmacy,NA,NA,NA,11.54908,3.89416,Pharmacie
7801589185,OSM_7801589185,hospital,NA,NA,NA,11.50429,3.51988,Hopital
7806117185,MELLEN ZAMANE,hospital,NA,NA,NA,13.02093,2.71134,Hopital
7815381492,new todjon,pharmacy,NA,NA,NA,10.41482,5.373,Pharmacie
7815381493,koung khi,pharmacy,NA,NA,NA,10.41265,5.37177,Pharmacie
7816210962,State Specialist Hospital,hospital,NA,NA,yobe,11.95662,11.72965,Hopital
7816224840,Biu Isolation Centre,hospital,NA,NA,Borno,12.1701,10.61882,Hopital
7816233708,General Hospital Potiskum,hospital,NA,NA,Yobe,10.9913,11.72175,Hopital
7816290026,Monguno Isolation Centre,hospital,NA,NA,Borno,13.6061,12.68516,Hopital
7816867185,Fortune Clinic,hospital,NA,NA,NA,9.62154,4.10997,Hopital
7817391113,Guburnde Dispensary,hospital,NA,Guburunde,NA,11.77287,10.3359,Hopital
7817400580,"Loroh Dispensary,",hospital,NA,bayo local government area,NA,11.80136,10.33466,Hopital
7820264208,OSM_7820264208,hospital,NA,NA,NA,11.93744,9.23774,Hopital
7822849628,tinyema heath post,hospital,NA,NA,adamawa,12.44889,8.7674,Hopital
7822869886,gangkiri,hospital,NA,NA,adamawa,12.28347,8.75164,Hopital
7822932634,General Hospital Rann,hospital,NA,NA,NA,14.46936,12.26616,Hopital
7823323379,Nganzai Family Support Clinic,hospital,NA,NA,NA,13.2125,12.48845,Hopital
7823330624,Mustaphawari Health Clinic,hospital,NA,NA,NA,12.99102,11.53191,Hopital
7823467002,Abduri Health Clinic,hospital,NA,NA,NA,13.42127,11.6541,Hopital
7823655310,gangnai heath post,hospital,NA,NA,adamawa,12.09086,8.75204,Hopital
7823766899,University of Maiduguri Teaching Hospital UMTH,hospital,NA,NA,NA,13.18556,11.82449,Hopital
7823838073,Federal Training Center Dalori IDP Camp clinic B,clinic,NA,NA,NA,13.224,11.77995,Centre/Clinique
7823866204,Federal Training Center Dalori IDP Camp clinic C,clinic,NA,NA,NA,13.22676,11.78162,Centre/Clinique
7823972225,Unimaid Medical Center,clinic,NA,NA,NA,13.19738,11.80405,Centre/Clinique
7824375934,Arboko Health Clinic,hospital,public,NA,NA,13.85641,11.14582,Hopital
7824376674,gang alada clinic,hospital,NA,NA,adamawa,12.03925,8.70301,Hopital
7824427771,Gava Clinic,hospital,public,NA,NA,13.69105,11.10513,Hopital
7824437417,Ashigashiya Primary Health Centre,hospital,Public,NA,NA,13.86946,11.13953,Hopital
7824448100,Tashan Goigoi Clinic,hospital,public,NA,NA,13.68999,11.07085,Hopital
7824469063,Fadagwe Dispensary,hospital,public,NA,NA,13.63859,11.08794,Hopital
7824472422,Bokko Dispensary,hospital,NA,NA,NA,13.69101,11.07774,Hopital
7824475043,High Court Clinic,hospital,primary,NA,NA,13.69196,11.0709,Hopital
7824478241,Gava Missionary Hospital,hospital,NA,NA,NA,13.69082,11.07947,Hopital
7824489646,Gwoza Town Health Clinic,hospital,public,NA,NA,13.7015,11.08629,Hopital
7824494728,Nwoza General Hospital,hospital,primary,NA,NA,13.70043,11.07413,Hopital
7824500390,Kundesana Clinic,hospital,public,NA,NA,13.68671,11.08813,Hopital
7824501490,Kughum Health Clinic,hospital,public,NA,NA,13.79063,11.05363,Hopital
7824501708,Valangide Hospital,hospital,NA,NA,NA,13.68866,11.06985,Hopital
7824503177,Gava Dispensory,hospital,primary,NA,NA,13.91056,11.18553,Hopital
7824507053,Barawa Primary Health Care Centre,hospital,NA,NA,NA,13.79007,11.0539,Hopital
7824509456,Yamtake Dispensary,hospital,NA,NA,NA,13.5072,11.10777,Hopital
7825927884,Kirawe General Hospital,hospital,primary,NA,NA,13.90302,11.19872,Hopital
7825939890,Kirawa Dispensary,hospital,primary,NA,NA,13.91054,11.19027,Hopital
7825948529,Hada Kaya Dispensary,hospital,primary,NA,NA,13.87805,11.19208,Hopital
7825960371,Ndaba Health Clinic,hospital,primary,NA,NA,13.94336,11.23978,Hopital
7825977527,Dure Dispensary,hospital,primary,NA,NA,13.7853,11.218,Hopital
7825981158,Hudumcha Dispensary,hospital,primary,NA,NA,13.79157,11.12912,Hopital
7825988093,Custom House Idp Clinic,hospital,primary,NA,NA,13.77704,11.22788,Hopital
7826008702,Farm Centre Idp Health Centre,hospital,primary,NA,NA,13.77595,11.22861,Hopital
7826056247,Federal Neuro Psychiatric Hospital Maiduguri,hospital,Public,NA,NA,13.11874,11.8651,Hopital
7826085445,gangsifa primary heath,hospital,NA,NA,adamawa,11.92725,8.68467,Hopital
7826112671,komsiri heath post,hospital,NA,NA,adamawa,12.05555,8.72219,Hopital
7826205325,Mbangan tiren heath post,hospital,NA,NA,adamawa,11.99946,8.70414,Hopital
7826391371,Mbulo primary heath center,hospital,NA,NA,adamawa,11.90135,8.65489,Hopital
7826392263,polo dispensary,hospital,NA,NA,adamawa,12.03547,8.67342,Hopital
7826478307,timkola heath post,hospital,NA,NA,adamawa,12.16089,8.64074,Hopital
7827701082,boro heath post,hospital,NA,NA,adamawa,12.10829,8.64267,Hopital
7827780468,dashen heath post,hospital,NA,NA,adamawa,12.13352,8.5771,Hopital
7827882820,gang abdu primary heath clinic,hospital,NA,NA,NA,12.13799,8.61498,Hopital
7827897631,duna heath post,hospital,NA,NA,adamawa,12.29509,8.44636,Hopital
7827906511,missionary dispensary dashen,hospital,NA,NA,NA,12.23843,8.69702,Hopital
7828479620,Jeki Kanakuri Dispensary,hospital,NA,NA,NA,11.99965,10.06694,Hopital
7828507582,Shani General Hospital,hospital,NA,NA,NA,12.05362,10.22664,Hopital
7828669620,Acf Water Board IDP Camp Clinic,hospital,NA,NA,NA,13.61386,12.683,Hopital
7829679082,bolon health,hospital,NA,NA,adamawa,11.99481,9.4117,Hopital
7829748620,dong health clinic,hospital,NA,NA,adamawa,11.99352,9.41167,Hopital
7830075282,Naira'a Clinic,clinic,NA,NA,NA,13.1738,11.82701,Centre/Clinique
7830495196,dowaya health clinic,hospital,NA,NA,adamawa,12.06257,9.4548,Hopital
7831933495,Pharmacie la Statoise,pharmacy,NA,NA,NA,11.52784,3.84499,Pharmacie
7831934486,Pharmacie de l'Etoile,pharmacy,NA,NA,NA,11.48165,3.83871,Pharmacie
7831945185,Pharmacie Jérusalem,pharmacy,NA,NA,NA,11.47687,3.84037,Pharmacie
7832097685,OSM_7832097685,pharmacy,NA,NA,NA,9.71535,4.04224,Pharmacie
7832097786,Nouveau pharmacie d'Akwa,pharmacy,NA,NA,NA,9.69838,4.04637,Pharmacie
7834483548,Tashan Gurgu Health Post,hospital,NA,NA,adamawa,11.86299,9.33792,Hopital
7834548346,Tashan Gurugu Health Post,hospital,NA,NA,adamawa,11.86242,9.33795,Hopital
7834733884,Ngungwaling Health Post,hospital,NA,NA,adamawa,12.21228,9.50896,Hopital
7836128399,wuro gende,hospital,NA,NA,NA,13.93141,9.93607,Hopital
7836131103,wuro ladde heath clinic,hospital,NA,NA,NA,12.20421,9.89006,Hopital
7836841788,Wasada Dispensary Nkurvu,hospital,NA,NA,NA,13.14397,10.84396,Hopital
7836915469,faith clinic lafiya,hospital,NA,NA,NA,11.81052,9.65108,Hopital
7836948885,savannah health facility,hospital,NA,NA,NA,11.91525,9.58933,Hopital
7836992511,lafiya primary heath care,hospital,Primary,NA,NA,11.81535,9.64571,Hopital
7837004300,NGbobenge heath post,hospital,NA,NA,NA,11.82029,9.65905,Hopital
7837031250,bafyo primary heath center,hospital,NA,NA,NA,11.79047,9.60271,Hopital
7837838957,tipto maternity and child heath,hospital,NA,NA,NA,11.65718,9.61202,Hopital
7837894075,opalo primary heath clinic,hospital,NA,NA,NA,11.92906,9.51073,Hopital
7837928945,Rigange primary heath center,hospital,NA,NA,NA,11.76122,9.57407,Hopital
7838094758,tito asibiti,hospital,NA,NA,NA,11.73107,9.55399,Hopital
7838094873,bunary heath post,hospital,NA,NA,NA,11.47443,9.48268,Hopital
7838124823,balaifi heath clinic,hospital,NA,NA,NA,11.469,9.50299,Hopital
7838141410,dallum dispensary,hospital,NA,NA,NA,11.53015,9.4368,Hopital
7838153535,Gwei heath post,hospital,NA,NA,NA,11.63237,9.53744,Hopital
7838186141,Kedemure Primary Health Center,hospital,NA,NA,NA,12.0018,9.33263,Hopital
7838229882,Lupanga Health Post,hospital,NA,NA,NA,11.99119,9.28698,Hopital
7839074870,maitunku primary heath post,hospital,NA,NA,NA,11.51927,9.60358,Hopital
7839128935,suwa primary heath center,hospital,NA,NA,NA,11.60727,9.53372,Hopital
7839492002,Wuro Bakumbo Health Post,hospital,NA,NA,NA,12.02413,9.30775,Hopital
7839956934,diriff heath post,hospital,NA,NA,NA,13.63878,10.81876,Hopital
7839975618,sukur settlement heath post,hospital,NA,NA,NA,13.60915,10.88049,Hopital
7840009990,vizik heath clinic,hospital,NA,NA,NA,11.68477,10.84962,Hopital
7840010513,duhu primary heath center,hospital,NA,NA,NA,13.4408,10.78872,Hopital
7840016028,duhu heath center,hospital,NA,NA,NA,13.4374,10.78897,Hopital
7840106859,Fufore Cottage Hospital,hospital,NA,NA,NA,12.66286,9.21749,Hopital
7840484892,Ribadu Dispensary,hospital,NA,NA,NA,13.16824,10.64777,Hopital
7840489623,Rumirgo Dispensary,hospital,NA,NA,NA,13.02545,10.60166,Hopital
7840506843,Dzakwa Health Post,hospital,NA,NA,NA,13.16309,10.46007,Hopital
7840527699,Kuma Dispensary,hospital,NA,NA,NA,13.19577,10.41599,Hopital
7840556630,UBA General Hospital,hospital,NA,NA,NA,13.19009,10.47572,Hopital
7840568290,Health Post Uba Dispensary,hospital,NA,NA,NA,13.20617,10.45407,Hopital
7840585700,Uba Phc,hospital,NA,NA,NA,13.21789,10.45139,Hopital
7841174109,mayo wandu heath clinic,hospital,NA,NA,NA,13.4382,10.70788,Hopital
7841179263,gulak secreteriat,hospital,NA,NA,NA,13.44815,10.800230000000001,Hopital
7841196801,dar dispensary,hospital,NA,NA,NA,13.45185,10.83688,Hopital
7841262955,kaya primary heath post,hospital,NA,NA,NA,13.42122,10.81692,Hopital
7842852257,lihyambula health clinic,hospital,NA,NA,NA,13.50665,10.86043,Hopital
7842873799,dagali heath post,hospital,NA,NA,NA,13.46175,10.78774,Hopital
7842877059,kopa basic heath clinic,hospital,NA,NA,NA,13.33837,10.73797,Hopital
7842881077,wuro gayadi primary heath post,hospital,NA,NA,NA,13.38944,10.71351,Hopital
7842909429,gadamahol general hospital,hospital,NA,NA,NA,13.63116,10.88876,Hopital
7842914120,OSM_7842914120,hospital,NA,NA,NA,13.63225,10.99772,Hopital
7842925168,community base bamaco initiative,hospital,NA,NA,NA,13.61925,10.89348,Hopital
7842947810,gazama heath post,hospital,NA,NA,NA,13.51275,10.72759,Hopital
7842978098,kofur heath center,hospital,NA,NA,NA,13.49567,10.75966,Hopital
7843347606,kurang heath post,hospital,NA,NA,NA,13.59226,10.71272,Hopital
7843431685,Federal Teaching Hospital,hospital,NA,NA,NA,11.13631,10.29906,Hopital
7843496537,kwakida general hospital,hospital,NA,NA,NA,13.55514,10.83665,Hopital
7843512091,dispensary ishishiwa,hospital,NA,NA,NA,13.53347,10.81506,Hopital
7843550587,sukur sama heath post,hospital,NA,NA,NA,13.58433,10.74147,Hopital
7843561545,gori heath post,hospital,NA,NA,NA,13.63355,10.93971,Hopital
7843573407,kana heath post,hospital,NA,NA,NA,13.65063,10.74218,Hopital
7844263663,Dot center,hospital,NA,NA,NA,13.22376,9.66326,Hopital
7844303587,jamtari hetath center,hospital,NA,NA,NA,13.16559,9.56082,Hopital
7844383791,humbutuidi pbf heath facility,hospital,NA,NA,adamawa,13.15847,10.12306,Hopital
7844385043,kilange heath post,hospital,NA,NA,NA,13.12435,10.1715,Hopital
7844421447,ludga maternity and child heath,hospital,NA,NA,NA,13.28073,9.96847,Hopital
7844427934,dispensary wuro bamadi,hospital,NA,NA,NA,13.1074,9.57356,Hopital
7844434638,vokini heath facility,hospital,NA,NA,NA,13.16905,10.13147,Hopital
7844444757,konkol maternity clinic,hospital,NA,NA,NA,13.10319,9.64997,Hopital
7844450043,boken dispensary clinic,hospital,NA,NA,NA,13.24568,10.00177,Hopital
7844483925,jaba jaba heath clinic,hospital,NA,NA,NA,13.22668,9.97432,Hopital
7844487959,Kabilo Health Clinic,hospital,NA,NA,NA,12.20884,9.03139,Hopital
7844493541,jalingo buhu heath post,hospital,NA,NA,NA,13.15743,10.03975,Hopital
7844502404,maiha gari maternity and heath facility,hospital,NA,NA,NA,13.21545,9.99361,Hopital
7844516035,bamako clinic kwaboon,hospital,NA,NA,NA,13.07822,10.04714,Hopital
7844528285,hubare heath clinic,hospital,NA,NA,NA,13.09979,10.09103,Hopital
7844558311,manjekin A primary heath center,hospital,NA,NA,NA,13.13077,10.04011,Hopital
7844596417,Mayome Health Center,hospital,NA,NA,NA,12.23071,9.22676,Hopital
7844672028,Ba Umshe Health Post,hospital,NA,NA,NA,12.69559,9.36636,Hopital
7845738966,Dasin Hausa Primary Health Care Center,hospital,NA,NA,NA,12.6475,9.26643,Hopital
7846088743,Megaleyi,hospital,NA,NA,NA,12.39644,9.02559,Hopital
7846112950,Bilachi Primary Health Centerc,hospital,NA,NA,NA,12.84985,9.37777,Hopital
7847462498,tola jabu health clinic primary,clinic,NA,NA,NA,11.13615,10.90076,Centre/Clinique
7847541792,yola maternity clinic,yes,NA,NA,NA,8.76736,8.76627,Centre/Clinique
7847542614,binkolo dispensary,clinic,NA,NA,NA,9.01705,8.99041,Centre/Clinique
7847670524,Safatawa Health Post,hospital,NA,NA,NA,12.39374,9.0286,Hopital
7847670536,Tawa Health Post,hospital,NA,NA,NA,12.40108,9.00184,Hopital
7849425489,Timkolba Health Post,hospital,NA,NA,NA,11.97731,8.32378,Hopital
7849784826,College Clinic Gang Woki,hospital,NA,NA,NA,12.08651,8.45708,Hopital
7852332881,Mbalwaha Health Post,hospital,other,NA,NA,12.94483,10.32974,Hopital
7852356961,Shiwa Kalaa Health Clinic,hospital,State Ministry Of Health,NA,NA,13.04583,10.26049,Hopital
7852387952,Daksiri Center,hospital,State Primary HealthCare Development Agency,NA,NA,12.927,10.14189,Hopital
7852409834,Daksiri Health Post,hospital,State Primary HealthCare Development Agency,NA,NA,12.92637,10.14366,Hopital
7852417565,Duchidama Health Clinic,hospital,State Ministry Of Health,NA,NA,12.96641,10.16395,Hopital
7852434262,Health Post Tasha Tiding,hospital,OTHERS,NA,NA,12.96467,10.1347,Hopital
7852434375,Duldal Clinic,hospital,National Primary HealthCare Development Agency,NA,NA,12.97813,10.08485,Hopital
7852466270,Health Post Mothol,hospital,Others,NA,NA,12.93212,10.1347,Hopital
7852467422,Health Post Zugwagunli Uding,hospital,OTHERS,NA,NA,12.90483,10.14946,Hopital
7852472070,Uding Maternal And Child Health Clinic,hospital,Others,NA,NA,12.9053,10.15339,Hopital
7852488244,Mbolinyi Health Post,hospital,National Primary HealthCare Development Agency,NA,NA,12.95427,10.09648,Hopital
7852552575,Garaha Larh Health Post,hospital,State Primary HealthCare Development Agency,NA,NA,12.84816,10.41016,Hopital
7852571653,Garaha Dutse Health Post,hospital,State Primary HealthCare Development Agency,NA,NA,12.88671,10.39901,Hopital
7854757937,OSM_7854757937,hospital,NA,NA,NA,10.35281,10.35257,Hopital
7856123135,OSM_7856123135,hospital,NA,NA,NA,13.03967,10.37926,Hopital
7856166374,Zhedinyi Health Clinic,hospital,State Ministry Of Health,NA,NA,12.98762,10.4424,Hopital
