DHSID,GPS_Dataset,DHSCC,DHSYEAR,DHSCLUST,SurveyID,All_Population_Count_2005,All_Population_Count_2010,All_Population_Count_2015,Annual_Precipitation_2000,Annual_Precipitation_2005,Annual_Precipitation_2010,Annual_Precipitation_2015,Aridity_2000,Aridity_2005,Aridity_2010,Aridity_2015,BUILT_Population_1990,BUILT_Population_2000,BUILT_Population_2014,Day_Land_Surface_Temp_2000,Day_Land_Surface_Temp_2005,Day_Land_Surface_Temp_2010,Day_Land_Surface_Temp_2015,Diurnal_Temperature_Range_2000,Diurnal_Temperature_Range_2005,Diurnal_Temperature_Range_2010,Diurnal_Temperature_Range_2015,Drought_Episodes,Enhanced_Vegetation_Index_1985,Enhanced_Vegetation_Index_1990,Enhanced_Vegetation_Index_1995,Enhanced_Vegetation_Index_2000,Enhanced_Vegetation_Index_2005,Enhanced_Vegetation_Index_2010,Enhanced_Vegetation_Index_2015,Frost_Days_2000,Frost_Days_2005,Frost_Days_2010,Frost_Days_2015,Global_Human_Footprint,Gross_Cell_Production,Growing_Season_Length,Irrigation,ITN_Coverage_2005,ITN_Coverage_2010,ITN_Coverage_2015,Land_Surface_Temperature_2000,Land_Surface_Temperature_2005,Land_Surface_Temperature_2010,Land_Surface_Temperature_2015,Livestock_Cattle,Livestock_Chickens,Livestock_Ducks,Livestock_Goats,Livestock_Pigs,Livestock_Sheep,Malaria_Incidence_2000,Malaria_Incidence_2005,Malaria_Incidence_2010,Malaria_Incidence_2015,Malaria_Prevalence_2000,Malaria_Prevalence_2005,Malaria_Prevalence_2010,Malaria_Prevalence_2015,Maximum_Temperature_2000,Maximum_Temperature_2005,Maximum_Temperature_2010,Maximum_Temperature_2015,Mean_Temperature_2000,Mean_Temperature_2005,Mean_Temperature_2010,Mean_Temperature_2015,Minimum_Temperature_2000,Minimum_Temperature_2005,Minimum_Temperature_2010,Minimum_Temperature_2015,Nightlights_Composite,Night_Land_Surface_Temp_2000,Night_Land_Surface_Temp_2005,Night_Land_Surface_Temp_2010,Night_Land_Surface_Temp_2015,PET_2000,PET_2005,PET_2010,PET_2015,Proximity_to_National_Borders,Proximity_to_Protected_Areas,Proximity_to_Water,Rainfall_1985,Rainfall_1990,Rainfall_1995,Rainfall_2000,Rainfall_2005,Rainfall_2010,Rainfall_2015,Slope,SMOD_Population_1990,SMOD_Population_2000,SMOD_Population_2015,Temperature_April,Temperature_August,Temperature_December,Temperature_February,Temperature_January,Temperature_July,Temperature_June,Temperature_March,Temperature_May,Temperature_November,Temperature_October,Temperature_September,Travel_Times_2000,Travel_Times_2015,U5_Population_2000,U5_Population_2005,U5_Population_2010,U5_Population_2015,UN_Population_Count_2000,UN_Population_Count_2005,UN_Population_Count_2010,UN_Population_Count_2015,UN_Population_Density_2000,UN_Population_Density_2005,UN_Population_Density_2010,UN_Population_Density_2015,Wet_Days_2000,Wet_Days_2005,Wet_Days_2010,Wet_Days_2015
CM201800000150,CMGE71FL,CM,2018.0,150.0,CM2018DHS,9314.9873046875,10581.0,11995.958984375,137.0,113.93333435058594,118.96666717529297,126.63333129882812,44.5528450012207,36.45866775512695,37.371726989746094,40.522666931152344,0.0020104516120184037,0.0022594493532937673,0.0033452136175973076,29.278725363991477,27.7962119362571,28.39560491388494,27.86197176846591,11.125,11.125,10.450000762939453,11.108333587646484,1.0,3427.181818181818,3383.4545454545455,3456.181818181818,3615.6363636363635,3685.0,3752.4545454545455,3806.2727272727275,0.0,0.0,0.0,0.0,26.62734584450402,1806.5486979166667,5.0,0.0,0.0,0.07407095896874949,0.4754604631869121,23.630454323508523,23.510986328125,23.964849298650567,23.633711381392047,0.4803415252440097,18.780501214812332,-1.0,2.4630287313589143,0.3658045955381828,0.1506338247345216,0.5061815806797573,0.48562370027814594,0.3922384125845773,0.35012006759643555,0.5310861723763602,0.5139335904802594,0.37233284541538786,0.33168881280081614,29.55000114440918,30.041667938232422,29.766666412353516,29.900001525878906,23.95833396911621,24.450000762939453,24.516666412353516,24.316667556762695,18.424999237060547,18.91666603088379,19.316667556762695,18.791667938232422,0.0,17.982181895862926,19.225757945667613,19.53409090909091,19.405453768643465,3.075000047683716,3.125,3.183333396911621,3.125,13979.518927444795,130756.20578778135,253069.04458598726,1748.2,1516.0,1556.8,1704.7,1570.1,1658.3,1504.4,0.21714287724635556,0.0,0.0,0.0,25.223751068115234,22.904998779296875,23.52025032043457,25.21875,24.110248565673828,22.975749969482422,23.607749938964844,25.589750289916992,24.56800079345703,23.960498809814453,23.635250091552734,23.312999725341797,244.2278820375335,201.24932975871315,3.676426763119905,4.184065445609715,4.752727342688519,5.3882923955502715,3532.79541015625,3798.998779296875,4054.74267578125,4295.47998046875,11.042751445207776,11.874846839393431,12.674244407674262,13.426736867459786,11.954999923706055,11.46500015258789,11.542499542236328,11.460833549499512
CM201800000151,CMGE71FL,CM,2018.0,151.0,CM2018DHS,772.6556396484375,877.6683349609375,995.0357055664062,173.83334350585938,148.1750030517578,149.4499969482422,123.92500305175781,58.10585021972656,48.44959259033203,48.08042907714844,40.63114929199219,0.079222532419058,0.08963351983290452,0.11061496918018048,27.560909271240234,26.739999771118164,26.3266658782959,26.65833282470703,10.600000381469727,9.925000190734863,9.475000381469727,10.125,2,3638,3625,3640,3416,3656,3677,3730,0.0,0.0,0.0,0.0,21.875,1964.494384765625,-807,0.0,0.0,0.06691996481630791,0.3454728029590757,21.57181739807129,21.459999084472656,21.233333587646484,21.43083381652832,1.8736127614974976,107.24284362792969,-1.0,9.489583969116211,6.802889347076416,1.3905525207519531,0.3431674540042877,0.44122010469436646,0.25995346903800964,0.16125066578388214,0.2905997335910797,0.4129506051540375,0.1957653909921646,0.11122193932533264,28.433334350585938,28.516666412353516,28.42500114440918,28.53333282470703,23.116666793823242,23.53333282470703,23.649999618530273,23.441667556762695,17.83333396911621,18.59166717529297,18.950000762939453,18.40833282470703,0.2526220453196558,15.582727432250977,16.18000030517578,16.139999389648438,16.203332901000977,2.991666793823242,3.058333396911621,3.1083333492279053,3.049999952316284,143809.98958333334,52217.36607142857,116672.17307692308,1730.0,1782.0,1687.0,1696.0,1883.0,1705.0,1548.0,1.7178375720977783,1.0,1.0,2.0,23.288999557495117,20.56999969482422,21.545000076293945,24.155000686645508,23.29800033569336,20.60099983215332,21.631000518798828,24.051000595092773,22.57900047302246,22.37299919128418,21.479999542236328,21.10300064086914,84.5,54.8125,8.092726643880209,9.210164388020834,10.461930338541666,11.860964965820312,935.34228515625,950.099853515625,957.8798828125,958.5346069335938,68.20408630371094,69.28018188476562,69.84749603271484,69.89523315429688,14.775833129882812,14.204166412353516,14.174166679382324,13.054166793823242
CM201800000152,CMGE71FL,CM,2018.0,152.0,CM2018DHS,129.8906707763672,147.5443115234375,167.2748565673828,133.5916748046875,126.00833892822266,125.54166412353516,103.86666870117188,43.92054748535156,40.43048095703125,39.96021270751953,33.59568786621094,0.05843158868642954,0.08636989960303673,0.08263410054720365,26.302000045776367,25.744544982910156,25.086362838745117,25.803333282470703,10.266666412353516,10.266666412353516,9.591667175292969,10.25,-9999,4034,4103,4264,4212,4408,4616,4591,0.0,0.0,0.0,0.0,35.0,2433.68212890625,6,0.0,0.0,0.07818829716160455,0.4011579910412493,22.122364044189453,22.352272033691406,21.96234893798828,22.439167022705078,0.43543752034505206,94.29998372395833,-1.0,3.4726104736328125,2.537628173828125,0.9020453770955403,0.45820024609565735,0.43670347332954407,0.3017503321170807,0.3162088394165039,0.5394762754440308,0.5070523023605347,0.2911403179168701,0.3316262662410736,29.975000381469727,30.366666793823242,30.133333206176758,30.316667556762695,24.808334350585938,25.200000762939453,25.316667556762695,25.15833282470703,19.70833396911621,20.100000381469727,20.54166603088379,20.066667556762695,0.07505719136383573,17.94272804260254,18.959999084472656,18.838333129882812,19.075000762939453,3.0416667461395264,3.116666793823242,3.1416666507720947,3.0916666984558105,232577.88461538462,73725.04807692308,146977.6826923077,1575,1537,1344,1556,1391,1488,1263,0.3884051958719889,0.0,0.0,0.0,24.40999984741211,23.14000129699707,24.295000076293945,25.18000030517578,24.145999908447266,22.921998977661133,23.756000518798828,25.371999740600586,23.90799903869629,24.17500114440918,23.784000396728516,23.69499969482422,208.8,91.13333333333334,1.3975001573562622,1.5904659032821655,1.8066283464431763,2.048222303390503,108.96064758300781,114.76283264160156,119.97098541259766,124.48130798339844,8.469155883789062,8.920140584309896,9.324953206380208,9.675525919596355,12.827499389648438,12.767499923706055,12.566666603088379,11.217499732971191
CM201800000153,CMGE71FL,CM,2018.0,153.0,CM2018DHS,173137.890625,196669.3125,222969.171875,225.9166717529297,176.19166564941406,294.9916687011719,166.97500610351562,80.44510650634766,61.46220779418945,102.9040756225586,58.0782585144043,0.9785087292010968,0.9813333658071665,0.9504472292386569,28.83888816833496,26.983999252319336,29.181110382080078,28.41857147216797,8.691666603088379,8.016666412353516,7.708333492279053,8.216667175292969,2,1460.0,1402.0,1379.0,1433.0,1464.0,1464.0,1466.0,0.0,0.0,0.0,0.0,100.0,2697.871826171875,-807.0,0.0,0.0,0.0533132199080337,0.2021994392391353,24.182626724243164,23.551000595092773,25.15855598449707,24.975536346435547,0.0,0.0,-1.0,0.0,0.0,0.0,0.34999969601631165,0.3730185627937317,0.13481253385543823,0.10740933567285538,0.37443962693214417,0.42034226655960083,0.09065529704093933,0.07472863793373108,31.108333587646484,31.008333206176758,31.033334732055664,31.20833396911621,26.725000381469727,26.975000381469727,27.166667938232422,27.08333396911621,22.416667938232422,22.991666793823242,23.325000762939453,22.991666793823242,17.263763427734375,19.526363372802734,20.118000030517578,21.13599967956543,21.532499313354492,2.808333396911621,2.866666793823242,2.866666793823242,2.875,2026.9108072916667,5399.988839285715,2239.9915865384614,3221,3502,3751,3416,3241,3850,2643,0.0,3.0,3.0,3.0,27.347000122070312,24.865999221801758,26.996999740600586,27.70599937438965,27.152000427246094,24.9950008392334,26.191999435424805,27.571001052856445,26.895000457763672,26.59600067138672,25.867000579833984,25.38800048828125,2.2,0.0,1661.67265625,1891.1153645833333,2148.139453125,2435.40234375,17376.18359375,21517.017578125,26445.533203125,32261.009765625,1349.487109375,1671.0765625,2053.8401041666666,2505.4875,17.16499900817871,15.934999465942383,16.543333053588867,15.129166603088379
CM201800000155,CMGE71FL,CM,2018.0,155.0,CM2018DHS,280.4830627441406,318.6038818359375,361.2096252441406,136.625,137.99166870117188,124.55000305175781,104.80000305175781,45.92436981201172,45.61708068847656,40.394596099853516,34.740333557128906,0.03019703122285696,0.03438487419715294,0.033949242188380316,25.393999099731445,24.672000885009766,24.875999450683594,24.634000778198242,9.541666984558105,9.541666984558105,8.866666793823242,9.52500057220459,-9999,4380.0,4384.0,4495.0,4495.0,4697.0,4735.0,4657.0,0.0,0.0,0.0,0.0,28.692307692307693,2471.2470703125,-801,0.0,0.0,0.09028346719290227,0.4224171724812373,21.77400016784668,21.737667083740234,21.99799919128418,21.9461669921875,0.36963047300066265,206.72926548549108,-1.0,4.946531023297991,1.0331439971923828,1.4680979592459542,0.5438724756240845,0.4880618155002594,0.3292105197906494,0.33727291226387024,0.6873069405555725,0.5891267657279968,0.3299766480922699,0.358975887298584,29.700000762939453,30.0,29.775001525878906,30.016666412353516,24.899999618530273,25.200000762939453,25.325000762939453,25.225000381469727,20.15833282470703,20.45833396911621,20.90833282470703,20.491666793823242,0.0,18.15399932861328,18.803333282470703,19.1200008392334,19.258333206176758,2.9750001430511475,3.0250000953674316,3.0833334922790527,3.0166666507720947,197617.10416666666,57371.331730769234,85010.359375,1908,1705,1434,1778,1557,1608,1331,0.5736393247331891,0.0,0.0,1.0,24.637001037597656,22.935998916625977,24.388999938964844,25.097000122070312,24.198999404907227,22.805999755859375,23.69700050354004,25.095001220703125,24.327999114990234,23.993999481201172,23.5,23.45599937438965,81.07142857142857,54.57142857142857,3.6350531578063965,4.136978626251221,4.6992411613464355,5.327653408050537,451.3119812011719,490.1277160644531,528.3037719726562,565.21484375,37.55635288783482,40.78643798828125,43.963291713169646,47.03489467075893,13.104166030883789,13.176666259765625,12.776666641235352,11.34749984741211
CM201800000156,CMGE71FL,CM,2018.0,156.0,CM2018DHS,184201.890625,209237.015625,237217.5,225.9166717529297,176.19166564941406,294.9916687011719,166.97500610351562,80.44510650634766,61.46220779418945,102.9040756225586,58.0782585144043,0.6404406627019247,0.7916819254557291,0.7698689301808676,28.685556411743164,25.45800018310547,28.2336368560791,27.860000610351562,8.691666603088379,8.016666412353516,7.708333492279053,8.216667175292969,2,3099,3066,3018,3088,3150,3146,3142,0.0,0.0,0.0,0.0,81.21428571428571,2697.871826171875,-9999,0.0,0.0,0.0975071378552335,0.40124566655983285,24.38777732849121,23.228546142578125,24.888818740844727,24.5262508392334,0.9595438412257603,1347.2349330357142,-1.0,6.343278067452567,0.38519505092075895,0.5077194145747593,0.4073752164840698,0.4349580407142639,0.1914490908384323,0.1382010281085968,0.46850138902664185,0.5235764980316162,0.15155905485153198,0.10368698835372925,31.108333587646484,31.008333206176758,31.033334732055664,31.20833396911621,26.725000381469727,26.975000381469727,27.166667938232422,27.08333396911621,22.416667938232422,22.991666793823242,23.325000762939453,22.991666793823242,7.126365924703664,20.09000015258789,20.99909019470215,21.54400062561035,21.1924991607666,2.808333396911621,2.866666793823242,2.866666793823242,2.875,1783.8178267045455,5063.4658203125,1375.062220982143,3181.0,3329.0,3739.0,3191.0,3086.0,3741.0,2417.0,0.0,3.0,3.0,3.0,27.175825119018555,24.815383911132812,26.767032623291016,27.451648712158203,26.852746963500977,24.876922607421875,26.062637329101562,27.376922607421875,26.740659713745117,26.464834213256836,25.791208267211914,25.30769157409668,8.428571428571429,0.07142857142857142,1632.1966646634614,1857.5692608173076,2110.033954326923,2392.2010216346152,16091.4140625,19926.078125,24490.1875,29875.67578125,1349.487025669643,1671.0767299107142,2053.83984375,2505.4874441964284,17.16499900817871,15.934999465942383,16.543333053588867,15.129166603088379
CM201800000157,CMGE71FL,CM,2018.0,157.0,CM2018DHS,15776.81640625,18261.375,21110.375,69.69999694824219,67.375,74.28333282470703,68.78333282470703,13.234176635742188,13.189233779907227,14.104430198669434,13.206399917602539,0.00016919318765116196,0.0007126350848438641,0.0020264707053431305,36.82909240722656,35.863836669921874,36.492333984375,36.75416564941406,13.941666603088379,13.600000381469727,12.991666793823242,13.241666793823242,2.0,2215.6,2336.1,2497.6,2562.6,2622.4,2618.4,2474.3,0.0,0.0,0.0,0.0,29.77173913043478,1530.66015625,6.0,0.0,0.0,0.04481666791276905,0.16156021870138834,29.245184326171874,29.017001342773437,29.560000610351562,29.434219360351562,17.029994798743207,19.732425855553668,-1.0,22.12091595193614,0.24340268839960513,11.429237697435463,0.23898313726697648,0.25097693715776714,0.23526889937264578,0.22681912354060582,0.16457418033054896,0.17893043586186,0.1609459604535784,0.1611184733254569,35.141666412353516,35.93333435058594,35.775001525878906,35.400001525878906,28.141666412353516,29.100000381469727,29.258333206176758,28.75,21.200000762939453,22.33333396911621,22.78333282470703,22.15833282470703,0.0,21.661273193359374,22.170166015625,22.627667236328126,22.114271545410155,5.266666889190674,5.108333587646484,5.266666889190674,5.208333492279053,4315.177483974359,24470.209523809524,31889.13015873016,841.7,879.9,1039.9,939.0,866.2,913.2,896.4,0.9090843200683594,0.0,0.0,0.0,31.49825096130371,25.141498565673828,25.852249145507812,27.585500717163086,25.42875099182129,25.80699920654297,27.14175033569336,30.77924919128418,29.111501693725586,27.475749969482422,27.17150115966797,25.519250869750977,254.77717391304347,83.96195652173913,6.967342295545213,8.152059352144281,9.438947961685505,10.915165028673536,21685.82421875,24958.875,28381.03515625,32056.291015625,69.51646356997283,80.00855022927989,90.97866423233695,102.76008406929348,6.342499732971191,6.183332920074463,6.81083345413208,6.197499752044678
CM201800000158,CMGE71FL,CM,2018.0,158.0,CM2018DHS,23192.314453125,26344.4140625,29867.353515625,109.375,120.375,127.35000610351562,125.28334045410156,32.32758712768555,35.1459846496582,37.1824836730957,36.7579460144043,0.02620154619216919,0.098112913278433,0.16471398793734038,29.826364517211914,29.655000686645508,29.5049991607666,29.893333435058594,13.516667366027832,12.983333587646484,12.5,12.783333778381348,1.0,2738,2779,2906,2895,2957,2888,2839,0.0,0.0,0.0,0.0,51.92857142857143,2024.000732421875,-807,0.0,0.0,0.07775729771977949,0.2763666375269149,22.30318260192871,22.588333129882812,22.52659034729004,22.928333282470703,0.9693232945033482,78.28892299107143,-1.0,0.2042525155203683,0.48628595897129606,0.20443732397896902,0.3682481348514557,0.377848744392395,0.17572829127311707,0.1920371800661087,0.3250296115875244,0.3476015031337738,0.11439833790063858,0.13923582434654236,28.850000381469727,29.299999237060547,29.15833282470703,28.975000381469727,22.066667556762695,22.78333282470703,22.883333206176758,22.558334350585938,15.333333969116211,16.316667556762695,16.65833282470703,16.191667556762695,0.887304897966056,14.779999732971191,15.521666526794434,15.548181533813477,15.963333129882812,3.383333444595337,3.424999952316284,3.424999952316284,3.4083333015441895,161563.30357142858,70231.375,115143.32692307692,1464,1559,1802,1608,1521,1713,1530,0.22501083782741002,2.0,3.0,3.0,24.09200096130371,21.180999755859375,20.572999954223633,22.77199935913086,21.006000518798828,21.107999801635742,21.753999710083008,24.131999969482422,22.7549991607666,21.019001007080078,21.719999313354492,21.270999908447266,6.642857142857143,0.9285714285714286,264.22726004464283,300.71153041294644,341.58168247767856,387.26014927455356,193.0392303466797,225.52264404296875,261.5036315917969,300.9683532714844,16.15370614188058,18.8719482421875,21.88287353515625,25.185317993164062,10.146666526794434,11.72249984741211,12.706665992736816,11.679166793823242
CM201800000159,CMGE71FL,CM,2018.0,159.0,CM2018DHS,353.45233154296875,397.6774597167969,447.5798645019531,121.92500305175781,126.42500305175781,123.23333740234375,135.94166564941406,35.426151275634766,36.29425811767578,35.20952224731445,39.21394348144531,0.21678902552678034,0.24053239822387695,0.33882434551532453,28.28272819519043,27.046667098999023,27.3799991607666,27.829999923706055,11.600000381469727,11.600000381469727,10.925000190734863,11.583333969116211,1.0,2831,2732,2857,3064,3246,3401,3306,0.0,0.0,0.0,0.0,32.285714285714285,1470.00146484375,5.0,0.0,0.0,0.060720424863268806,0.39943569904258586,22.351818084716797,22.011667251586914,22.146818161010742,22.542499542236328,17.469810485839844,15.169470650809151,-1.0,9.502428327287946,2.3197738102504184,0.8569575718470982,0.39502227306365967,0.38477540016174316,0.3183814585208893,0.2680533826351166,0.36765024065971375,0.3688434660434723,0.27471989393234253,0.22622744739055634,28.941667556762695,29.508333206176758,29.241666793823242,29.299999237060547,23.116666793823242,23.683334350585938,23.75833511352539,23.483333587646484,17.34166717529297,17.90833282470703,18.316667556762695,17.71666717529297,0.5612506866455078,16.420909881591797,16.976667404174805,16.913637161254883,17.2549991607666,3.441666603088379,3.4833333492279053,3.5,3.4666666984558105,640.6984049479166,94910.83333333333,178720.03846153847,1571,1498,1379,1420,1474,1653,1437,0.7194758823939732,2.0,2.0,2.0,23.775999069213867,21.631000518798828,23.042999267578125,24.09000015258789,23.041000366210938,21.493999481201172,22.27199935913086,24.43199920654297,23.10900115966797,22.885000228881836,22.235000610351562,21.746000289916992,249.0,74.42857142857143,4.322456359863281,4.862980433872768,5.474630083356585,6.164368220738003,89.84962463378906,101.03955078125,113.40257263183594,126.93440246582031,7.497474670410156,8.43121065412249,9.462838309151786,10.591994149344307,10.851666450500488,12.295000076293945,11.78083324432373,11.827499389648438
CM201800000160,CMGE71FL,CM,2018.0,160.0,CM2018DHS,78914.75,89640.1640625,101627.421875,184.0749969482422,157.89166259765625,159.22500610351562,133.5166778564453,66.13472747802734,55.40058517456055,54.90517044067383,47.402366638183594,0.47312283515930176,0.7584142684936523,0.8476651509602865,28.950000762939453,27.424999237060547,28.30666732788086,28.545000076293945,10.141666412353516,9.466667175292969,9.091667175292969,9.675000190734863,2,2883.0,2822.0,2880.0,2722.0,2845.0,2712.0,2720.0,0.0,0.0,0.0,0.0,58.375,1964.494384765625,-807,0.0,0.0,0.04738466161696646,0.14304056682227456,22.712726593017578,21.9233341217041,22.684999465942383,22.858333587646484,4.570199966430664,26594.3359375,-1.0,16.129364013671875,59.027286529541016,2.0743134021759033,0.2145048975944519,0.3909108638763428,0.13689662516117096,0.0632963478565216,0.15382567048072815,0.34711140394210815,0.08056763559579849,0.03492193669080734,26.59166717529297,26.641666412353516,26.58333396911621,26.649999618530273,21.491666793823242,21.875,22.008333206176758,21.80000114440918,16.450000762939453,17.17500114440918,17.491666793823242,16.975000381469727,1.5723398844401042,16.475454330444336,16.421667098999023,17.06333351135254,17.171667098999023,2.7833333015441895,2.8500001430511475,2.9000000953674316,2.816666603088379,136795.10576923078,43348.11607142857,158719.5909090909,1802,1781,1679,1822,2014,1877,1727,1.683948278427124,3.0,3.0,3.0,23.767000198364258,20.86600112915039,22.177000045776367,24.731000900268555,23.69300079345703,21.083999633789062,22.150999069213867,24.684999465942383,23.08099937438965,22.83300018310547,21.738000869750977,21.553998947143555,3.3125,0.0,803.2093505859375,914.115966796875,1038.354736328125,1177.2100830078125,11616.7763671875,12729.751953125,13845.1591796875,14946.208984375,847.5880126953125,928.7933959960938,1010.1762084960938,1090.511474609375,15.770833015441895,15.239166259765625,15.21500015258789,14.119999885559082
CM201800000161,CMGE71FL,CM,2018.0,161.0,CM2018DHS,19141.31640625,21742.83984375,24650.4296875,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.24209301812308176,0.2717073474611555,0.2768470900399344,26.530000686645508,26.00666618347168,26.188180923461914,25.742000579833984,-9999,-9999,-9999,-9999,-9999,1125,1109,1204,1272,1565,1564,1543,-9999,-9999,-9999,-9999,48.75,-9999,-9999,-9999,-9999,-9999,-9999,22.947999954223633,23.177499771118164,23.325090408325195,23.012250900268555,30.222864786783855,196.28605143229166,-1.0,1575.9737955729167,7.7713470458984375,391.7670491536458,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.1730359051678632,19.365999221801758,20.34833335876465,20.461999893188477,20.282499313354492,-9999,-9999,-9999,-9999,1126.24951171875,32880.89453125,980.2214006696429,2954,2429,2528,2375,2130,2206,1569,0.3162691593170166,2.0,2.0,3.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,123.28571428571429,0.3333333333333333,202.50523546006946,230.46701388888889,261.79009331597223,296.79833984375,76.782470703125,90.33932495117188,105.49568939208984,122.27725982666016,13.719650268554688,16.142017364501953,18.850189208984375,21.8487548828125,-9999,-9999,-9999,-9999
CM201800000162,CMGE71FL,CM,2018.0,162.0,CM2018DHS,480.8806457519531,546.23779296875,619.2841796875,147.35833740234375,139.73333740234375,136.4499969482422,114.73333740234375,49.8112678527832,46.19283676147461,44.373985290527344,38.24444580078125,0.0010214759544892745,0.0011969664218750868,0.0014452780173583465,25.54400062561035,23.65999984741211,24.975454330444336,25.67545509338379,9.166666984558105,9.166666984558105,8.483333587646484,9.149999618530273,-9999,3107,2974,3032,3021,3251,3415,3379,0.0,0.0,0.0,0.0,33.57142857142857,2471.2470703125,4,0.0,0.0,0.07220215137335692,0.36343324687163414,22.37700080871582,21.638334274291992,22.596059799194336,22.917726516723633,0.35660314559936523,16.611615862165177,-0.42857142857142855,1.3290353502546037,1.1854490552629744,0.5519745009286063,0.3891572654247284,0.33219221234321594,0.30337393283843994,0.261129766702652,0.4139966368675232,0.3295489251613617,0.2929830849170685,0.2439844310283661,29.766666412353516,30.066667556762695,29.84166717529297,30.066667556762695,25.149999618530273,25.450000762939453,25.59166717529297,25.45833396911621,20.600000381469727,20.900001525878906,21.358333587646484,20.916667938232422,0.0726565328137628,19.209999084472656,19.616666793823242,20.21666717529297,20.15999984741211,2.9583334922790527,3.0250000953674316,3.075000047683716,3.0,173175.34615384616,70933.51136363637,19481.86160714286,1664.0,1676.0,1474.0,1500.0,1529.0,1671.0,1282.0,0.9742826734270368,0.0,0.0,0.0,26.069000244140625,23.674999237060547,25.65999984741211,26.774999618530273,25.707000732421875,23.840999603271484,24.732999801635742,26.590999603271484,25.417999267578125,25.086999893188477,24.718000411987305,24.621000289916992,68.71428571428571,67.78571428571429,5.142859867640904,5.852982112339565,6.648469107491629,7.537544250488281,571.0897216796875,589.4141845703125,603.804931640625,613.9686889648438,59.30584716796875,61.273668561662944,62.836983816964285,63.964024135044646,13.792499542236328,13.516666412353516,13.476666450500488,12.154999732971191
CM201800000163,CMGE71FL,CM,2018.0,163.0,CM2018DHS,207895.375,236150.734375,267730.3125,148.20834350585938,128.8000030517578,154.90000915527344,114.30000305175781,53.569278717041016,45.1929817199707,54.5102653503418,40.57988357543945,0.8847092715176669,0.897144230929288,0.8964419798417524,29.578887939453125,28.06818199157715,28.599090576171875,29.35444450378418,8.791666984558105,8.791666984558105,8.116666793823242,8.77500057220459,-9999,3482,3498,3377,3912,4212,4193,4180,0.0,0.0,0.0,0.0,75.85714285714286,2392.42236328125,-807,0.0,0.0,0.038227634112667226,0.1351125489487492,24.24989891052246,23.45742416381836,23.636211395263672,24.39472198486328,0.0,0.0,-1.0,0.0,0.0,0.0,0.42924124002456665,0.33444905281066895,0.1495288759469986,0.18842875957489014,0.4785045385360718,0.3364972472190857,0.10123201459646225,0.15413305163383484,28.491666793823242,28.774999618530273,28.575000762939453,28.808334350585938,24.075000762939453,24.358333587646484,24.5,24.399999618530273,19.700000762939453,19.983333587646484,20.45833396911621,20.03333282470703,26.003543976814516,18.920909881591797,18.84666633605957,18.6733341217041,19.434999465942383,2.7666666507720947,2.8500001430511475,2.8416666984558105,2.816666603088379,171669.84615384616,27245.46153846154,59277.786458333336,1895,1619,1484,1715,1609,1627,1280,0.8996163095746722,3.0,3.0,3.0,24.229000091552734,22.128999710083008,23.385000228881836,24.76799964904785,23.89299964904785,21.992000579833984,22.884000778198242,24.424999237060547,23.660999298095703,23.224000930786133,22.867000579833984,22.572999954223633,2.642857142857143,0.0,1917.2534877232142,2181.9866071428573,2478.5432477678573,2809.9899553571427,57959.8125,74667.7734375,95483.65625,121204.140625,4873.079799107143,6277.868303571428,8028.047991071428,10190.604910714286,14.470000267028809,13.286666870117188,14.498332977294922,12.053333282470703
